open_lo,open_hi,lbc_lo,lbc_hi,zbc_max,mv_lo,mv_hi,fbt_max,plate_min,top_n,tp,sl,cost,rank,require_not_one_word,n,days,win_rate,avg_ret,sum_ret,max_dd,tp_share,in_n,in_wr,in_avg,oos_n,oos_wr,oos_avg
2.0,6.0,1,4,0,25,120,140000,1,3,0.012,0.0,0.0015,open_pct,True,157,124,0.7388535031847133,-0.012089606028686752,-1.89806814650382,-0.798418487220448,0.7388535031847133,115,0.7739130434782608,-0.010177666182065288,42,0.6428571428571429,-0.017324679418245517
2.0,6.0,1,3,0,20,150,140000,1,2,0.012,0.0,0.0015,score,True,157,128,0.7388535031847133,-0.012252441204876832,-1.9236332691656626,-0.8251634098005627,0.7388535031847133,120,0.7666666666666667,-0.010301626706253912,37,0.6486486486486487,-0.01857940714635656
2.0,6.0,1,3,0,20,150,140000,1,2,0.012,0.0,0.0015,open_pct,True,157,128,0.7388535031847133,-0.012297113633602755,-1.9306468404756327,-0.8260261177846435,0.7388535031847133,120,0.775,-0.009840702740902613,37,0.6216216216216216,-0.020263851663981595
2.0,6.0,1,2,0,25,120,140000,1,3,0.01,0.0,0.0015,open_pct,True,134,105,0.7388059701492538,-0.013164402401906052,-1.764029921855411,-0.753575355655169,0.7388059701492538,95,0.7894736842105263,-0.010072561960937887,39,0.6153846153846154,-0.020695808604264405
2.5,5.5,1,2,1,25,120,140000,2,2,0.02,0.0,0.0015,open_pct,True,781,407,0.7387964148527529,0.0004885575807349058,0.38156347055396145,-0.4032866805168651,0.7311139564660691,702,0.7350427350427351,4.726812392115741e-05,79,0.7721518987341772,0.004409889209636822
2.5,5.5,1,3,0,20,150,140000,2,3,0.012,0.0,0.0015,score,True,111,92,0.7387387387387387,-0.012384752651343707,-1.3747075442991514,-0.7724862939599495,0.7387387387387387,87,0.7586206896551724,-0.011462006656575938,24,0.6666666666666666,-0.015729706882376862
2.5,5.5,1,3,0,20,150,140000,2,3,0.012,0.0,0.0015,open_pct,True,111,92,0.7387387387387387,-0.012384752651343707,-1.3747075442991514,-0.7724862939599495,0.7387387387387387,87,0.7586206896551724,-0.011462006656575938,24,0.6666666666666666,-0.015729706882376862
2.0,4.5,1,2,0,20,150,103000,1,2,0.015,0.0,0.0015,open_pct,True,88,78,0.7386363636363636,-0.006090262345345688,-0.5359430863904205,-0.44927907506456677,0.7386363636363636,69,0.7971014492753623,-0.0015084227675932124,19,0.5263157894736842,-0.022729574496130996
2.5,5.5,1,4,0,25,120,140000,2,1,0.01,0.0,0.0015,score,True,88,88,0.7386363636363636,-0.014258788982949688,-1.2547734304995726,-0.749635120980277,0.7386363636363636,71,0.7746478873239436,-0.011510461161181733,17,0.5882352941176471,-0.025737099297392336
2.0,6.0,1,3,1,20,150,103000,1,2,0.02,0.0,0.0015,open_pct,True,241,180,0.7385892116182573,-0.00506254585726442,-1.2200735516007253,-0.7819107797690688,0.7302904564315352,193,0.7512953367875648,-0.0031389071535060683,48,0.6875,-0.012797176478626123
1.5,7.0,1,3,0,20,150,140000,2,3,0.015,0.0,0.0015,open_pct,True,218,158,0.7385321100917431,-0.008567197585046728,-1.867649073540187,-0.8149060270469068,0.7385321100917431,172,0.7616279069767442,-0.00723841451930645,46,0.6521739130434783,-0.013535690787379966
1.5,7.0,1,3,0,25,120,100000,2,2,0.02,0.0,0.0015,score,True,65,61,0.7384615384615385,-0.0074191681071228855,-0.48224592696298757,-0.41974457027162515,0.7230769230769231,50,0.74,-0.007695973514607926,15,0.7333333333333333,-0.006496483415506084
1.5,7.0,1,3,0,25,120,100000,2,3,0.02,0.0,0.0015,score,True,65,61,0.7384615384615385,-0.0074191681071228855,-0.48224592696298757,-0.41974457027162515,0.7230769230769231,50,0.74,-0.007695973514607926,15,0.7333333333333333,-0.006496483415506084
1.5,7.0,1,3,0,25,120,100000,2,2,0.02,0.0,0.0015,open_pct,True,65,61,0.7384615384615385,-0.007419168107122887,-0.4822459269629877,-0.41974457027162515,0.7230769230769231,50,0.74,-0.007695973514607926,15,0.7333333333333333,-0.006496483415506083
1.5,7.0,1,3,0,25,120,100000,2,3,0.02,0.0,0.0015,open_pct,True,65,61,0.7384615384615385,-0.007419168107122887,-0.4822459269629877,-0.41974457027162515,0.7230769230769231,50,0.74,-0.007695973514607926,15,0.7333333333333333,-0.006496483415506083
1.5,7.0,1,2,1,25,120,140000,1,3,0.02,0.0,0.0015,open_pct,True,1227,415,0.7383863080684596,0.001563540876743161,1.9184646557638585,-0.2172075979115934,0.7310513447432763,1085,0.7400921658986175,0.0020490336685374594,142,0.7253521126760564,-0.0021460343281639767
2.0,6.0,1,4,1,25,120,103000,1,1,0.02,0.0,0.0015,open_pct,True,172,172,0.7383720930232558,-0.004472061450693542,-0.7691945695192892,-0.649021310270703,0.7267441860465116,142,0.7464788732394366,-0.0034539561681234837,30,0.7,-0.009291093121525148
1.5,7.0,1,2,0,25,120,140000,2,3,0.012,0.0,0.0015,open_pct,True,172,132,0.7383720930232558,-0.011526483248452202,-1.9825551187337789,-0.818087680371604,0.7383720930232558,131,0.7557251908396947,-0.010839964017157538,41,0.6829268292682927,-0.013719995914296136
2.0,6.0,1,2,0,20,150,103000,2,1,0.012,0.0,0.0015,open_pct,True,107,107,0.7383177570093458,-0.011786012501424647,-1.2611033376524372,-0.7583577935562003,0.7383177570093458,91,0.7582417582417582,-0.01015091685044567,16,0.625,-0.021085619016367574
2.0,6.0,1,2,0,20,150,140000,1,3,0.01,0.0,0.0015,open_pct,True,149,114,0.738255033557047,-0.012568343159717603,-1.8726831307979228,-0.7847162301329662,0.738255033557047,108,0.7962962962962963,-0.008894972037982042,41,0.5853658536585366,-0.022244540260874683
2.5,5.5,1,3,1,25,120,103000,1,1,0.015,0.0,0.0015,open_pct,True,126,126,0.7380952380952381,-0.008479937781592775,-1.0684721604806897,-0.7378818079672604,0.7380952380952381,102,0.7450980392156863,-0.007062055456874964,24,0.7083333333333334,-0.014505937661643487
2.0,6.0,1,2,0,20,150,103000,2,2,0.012,0.0,0.0015,open_pct,True,126,107,0.7380952380952381,-0.011925750536764668,-1.502644567632348,-0.7525645285796585,0.7380952380952381,105,0.7714285714285715,-0.009620151574432485,21,0.5714285714285714,-0.023453745348425578
2.0,6.0,1,3,0,20,150,103000,1,1,0.012,0.0,0.0015,score,True,126,126,0.7380952380952381,-0.012748903546022683,-1.606361846798858,-0.8358619773649433,0.7380952380952381,103,0.7766990291262136,-0.009404285193412647,23,0.5652173913043478,-0.02772697703814589
2.0,4.5,1,2,0,20,150,103000,2,2,0.015,0.0,0.0015,score,True,84,74,0.7380952380952381,-0.005737302585379968,-0.48193341717191734,-0.4240395881168991,0.7380952380952381,69,0.7971014492753623,-0.0015084227675932124,15,0.4666666666666667,-0.02519014974719904
2.0,4.5,1,2,0,20,150,103000,2,2,0.015,0.0,0.0015,open_pct,True,84,74,0.7380952380952381,-0.005737302585379968,-0.4819334171719173,-0.4240395881168991,0.7380952380952381,69,0.7971014492753623,-0.0015084227675932124,15,0.4666666666666667,-0.02519014974719904
2.5,5.5,1,2,0,20,150,140000,1,1,0.01,0.0,0.0015,score,True,84,84,0.7380952380952381,-0.014055195590962669,-1.1806364296408642,-0.7255274821145393,0.7380952380952381,65,0.8,-0.00893194227480478,19,0.5263157894736842,-0.03158211483045019
1.5,7.0,1,3,0,25,120,140000,2,2,0.015,0.0,0.0015,score,True,187,148,0.7379679144385026,-0.009596048176934975,-1.7944610090868403,-0.8220594665180168,0.7379679144385026,150,0.7533333333333333,-0.008257933300452335,37,0.6756756756756757,-0.015020838216729468
2.5,5.5,1,2,1,20,150,140000,1,1,0.02,0.0,0.0015,score,True,412,412,0.7378640776699029,-0.0024719847518006556,-1.01845771774187,-0.7768891785826042,0.7330097087378641,365,0.7534246575342466,-0.0012324373443248974,47,0.6170212765957447,-0.012098257171559195
2.0,4.5,1,4,0,20,150,140000,2,2,0.02,0.0,0.0015,score,True,103,91,0.7378640776699029,-0.0018360188591394662,-0.189109942491365,-0.47076357241502187,0.7281553398058253,80,0.775,0.0011262847220942444,23,0.6086956521739131,-0.012139683489517583
2.0,4.5,1,4,0,20,150,140000,2,2,0.015,0.0,0.0015,open_pct,True,103,91,0.7378640776699029,-0.005935501926539946,-0.6113566984336144,-0.5358307860449508,0.7378640776699029,80,0.8,-0.0018630495493491904,23,0.5217391304347826,-0.0201005536732904
2.0,6.0,1,4,0,20,150,140000,2,3,0.015,0.0,0.0015,score,True,164,132,0.7378048780487805,-0.00989838062162186,-1.623334421945985,-0.7837902316146051,0.7378048780487805,130,0.7692307692307693,-0.00745894887361656,34,0.6176470588235294,-0.01922561965811271
2.5,5.5,1,4,0,20,150,140000,1,2,0.012,0.0,0.0015,score,True,122,101,0.7377049180327869,-0.01207973751538058,-1.4737279768764309,-0.7682518785194796,0.7377049180327869,90,0.7666666666666667,-0.010729939768023404,32,0.65625,-0.01587604367982265
2.5,5.5,1,4,0,20,150,140000,1,2,0.012,0.0,0.0015,open_pct,True,122,101,0.7377049180327869,-0.01207973751538058,-1.4737279768764309,-0.7682518785194796,0.7377049180327869,90,0.7666666666666667,-0.010729939768023406,32,0.65625,-0.01587604367982265
1.5,7.0,1,3,0,25,120,100000,2,1,0.02,0.0,0.0015,score,True,61,61,0.7377049180327869,-0.007993284543945201,-0.4875903571806573,-0.4953883862134457,0.7213114754098361,48,0.7291666666666666,-0.008787472411049923,13,0.7692307692307693,-0.005060898573096994
1.5,7.0,1,2,1,25,120,100000,2,1,0.02,0.0,0.0015,score,True,61,61,0.7377049180327869,-0.007993284543945203,-0.4875903571806574,-0.4860530713583947,0.7213114754098361,45,0.7111111111111111,-0.01060663723845325,16,0.8125,-0.0006432300906413081
1.5,7.0,1,2,0,25,120,100000,2,2,0.015,0.0,0.0015,score,True,61,57,0.7377049180327869,-0.010976789333815015,-0.6695841493627159,-0.4763427643671726,0.7377049180327869,47,0.7446808510638298,-0.010715678683619672,14,0.7142857142857143,-0.011853375088042227
1.5,7.0,1,2,0,25,120,100000,2,3,0.015,0.0,0.0015,score,True,61,57,0.7377049180327869,-0.010976789333815015,-0.6695841493627159,-0.4763427643671726,0.7377049180327869,47,0.7446808510638298,-0.010715678683619672,14,0.7142857142857143,-0.011853375088042227
1.5,7.0,1,2,0,25,120,100000,2,2,0.015,0.0,0.0015,open_pct,True,61,57,0.7377049180327869,-0.010976789333815016,-0.669584149362716,-0.4763427643671726,0.7377049180327869,47,0.7446808510638298,-0.010715678683619672,14,0.7142857142857143,-0.011853375088042227
1.5,7.0,1,2,0,25,120,100000,2,3,0.015,0.0,0.0015,open_pct,True,61,57,0.7377049180327869,-0.010976789333815016,-0.669584149362716,-0.4763427643671726,0.7377049180327869,47,0.7446808510638298,-0.010715678683619672,14,0.7142857142857143,-0.011853375088042227
2.0,6.0,1,2,1,25,120,140000,2,2,0.02,0.0,0.0015,open_pct,True,808,410,0.7376237623762376,0.0008649671202570228,0.6988934331676744,-0.353316014199355,0.7326732673267327,723,0.7344398340248963,0.0005677411504994684,85,0.7647058823529411,0.003393136251253631
1.5,7.0,1,3,1,25,120,103000,2,1,0.02,0.0,0.0015,score,True,202,202,0.7376237623762376,-0.005225605483819587,-1.0555723077315566,-0.7698977997057328,0.7277227722772277,170,0.7411764705882353,-0.004228494145616429,32,0.71875,-0.010522759468023859
1.5,7.0,1,2,0,20,150,140000,1,3,0.012,0.0,0.0015,open_pct,True,202,143,0.7376237623762376,-0.01144896947267885,-2.3126918334811277,-0.8250702992507662,0.7376237623762376,148,0.7702702702702703,-0.009187830270679724,54,0.6481481481481481,-0.017646165804083878
2.0,6.0,1,3,0,25,120,140000,2,3,0.012,0.0,0.0015,open_pct,True,141,116,0.7375886524822695,-0.012424733502324384,-1.7518874238277382,-0.7913980432563497,0.7375886524822695,110,0.7636363636363637,-0.011117560099431892,31,0.6451612903225806,-0.01706309073839451
2.5,5.5,1,3,1,25,120,103000,1,2,0.02,0.0,0.0015,score,True,160,126,0.7375,-0.005268363348427392,-0.8429381357483827,-0.6747061551227933,0.71875,127,0.7480314960629921,-0.003675367047734397,33,0.696969696969697,-0.011398985475336803
2.0,4.5,1,2,0,25,120,103000,1,2,0.015,0.0,0.0015,open_pct,True,80,74,0.7375,-0.006571700000072204,-0.5257360000057764,-0.44173691490419764,0.7375,63,0.7936507936507936,-0.002440164634991062,17,0.5294117647058824,-0.021882684000078784
2.5,5.5,1,2,0,20,150,140000,2,1,0.01,0.0,0.0015,score,True,80,80,0.7375,-0.013332365162991942,-1.0665892130393553,-0.6927048616217601,0.7375,65,0.8,-0.00893194227480478,15,0.4666666666666667,-0.03240086434513632
1.5,7.0,1,2,1,20,150,103000,1,2,0.02,0.0,0.0015,open_pct,True,278,204,0.737410071942446,-0.004233183865850895,-1.1768251147065487,-0.7294223919441789,0.7302158273381295,227,0.748898678414097,-0.002531494750640706,51,0.6862745098039216,-0.011807368751198201
1.5,7.0,1,2,1,25,120,103000,1,3,0.02,0.0,0.0015,open_pct,True,278,188,0.737410071942446,-0.004392687968415443,-1.221167255219493,-0.7154888049799963,0.7302158273381295,217,0.7327188940092166,-0.004421899442442891,61,0.7540983606557377,-0.00428877174113747
1.5,7.0,1,2,1,25,120,103000,1,3,0.02,0.0,0.0015,score,True,278,188,0.737410071942446,-0.004605069799327602,-1.2802094042130734,-0.719632325249633,0.7266187050359713,217,0.7419354838709677,-0.003965704513510221,61,0.7213114754098361,-0.006879533193136976
1.5,7.0,1,3,0,25,120,140000,2,3,0.015,0.0,0.0015,score,True,198,148,0.7373737373737373,-0.009453039521340603,-1.8717018252254394,-0.8234914313279271,0.7373737373737373,155,0.7548387096774194,-0.00840669562035359,43,0.6744186046511628,-0.013224744280712398
2.0,4.5,1,4,0,20,150,103000,2,3,0.02,0.0,0.0015,score,True,99,87,0.7373737373737373,-0.0018055501862671334,-0.1787494684404462,-0.42337733438259206,0.7272727272727273,81,0.7777777777777778,0.0013407750341671556,18,0.5555555555555556,-0.015964013678221423
2.0,4.5,1,4,0,20,150,103000,2,3,0.02,0.0,0.0015,open_pct,True,99,87,0.7373737373737373,-0.0018055501862671334,-0.1787494684404462,-0.42337733438259206,0.7272727272727273,81,0.7777777777777778,0.0013407750341671556,18,0.5555555555555556,-0.015964013678221423
2.0,4.5,1,2,0,20,150,140000,1,3,0.015,0.0,0.0015,score,True,99,82,0.7373737373737373,-0.005292666755644283,-0.523974008808784,-0.48199784519745403,0.7373737373737373,70,0.8,-0.0012940167280561662,29,0.5862068965517241,-0.014944580615339731
2.0,4.5,1,3,0,25,120,140000,1,3,0.015,0.0,0.0015,open_pct,True,99,86,0.7373737373737373,-0.005694987814083799,-0.5638037935942961,-0.47655841935659293,0.7373737373737373,71,0.7887323943661971,-0.003368917816738598,28,0.6071428571428571,-0.011593236735923416
2.0,6.0,1,2,0,25,120,103000,2,1,0.012,0.0,0.0015,open_pct,True,99,99,0.7373737373737373,-0.012392320644843188,-1.2268397438394756,-0.7463418614098973,0.7373737373737373,84,0.7619047619047619,-0.010463926661638031,15,0.6,-0.023191326950792075
1.5,7.0,1,2,1,25,120,140000,2,1,0.02,0.0,0.0015,score,True,415,415,0.7373493975903614,-0.002491065209287532,-1.0337920618543257,-0.7933169743531105,0.7325301204819277,367,0.7438692098092643,-0.00203790853308462,48,0.6875,-0.0059558256294222804
1.5,7.0,1,4,1,25,120,140000,2,1,0.02,0.0,0.0015,score,True,415,415,0.7373493975903614,-0.002855835977842168,-1.1851719308044997,-0.8190333081317824,0.7325301204819277,367,0.7384196185286104,-0.0027340581932867756,48,0.7291666666666666,-0.0037869286222552527
2.0,4.5,1,2,1,20,150,103000,2,1,0.02,0.0,0.0015,score,True,118,118,0.7372881355932204,-0.002133064439324011,-0.25170160384023327,-0.5009929357698273,0.7203389830508474,94,0.7553191489361702,0.00028990752082502433,24,0.6666666666666666,-0.011623037949907732
2.0,6.0,1,3,1,25,120,140000,1,1,0.02,0.0,0.0015,score,True,411,411,0.7372262773722628,-0.0024758874338657627,-1.0175897353188286,-0.7820747463994959,0.732360097323601,365,0.7452054794520548,-0.0019399225736274875,46,0.6739130434782609,-0.006728652085756422
2.0,4.5,1,2,1,20,150,103000,1,3,0.02,0.0,0.0015,score,True,156,121,0.7371794871794872,-0.001785245055885103,-0.27849822871807606,-0.5130515007633769,0.7243589743589743,113,0.7610619469026548,0.0011816524152094318,43,0.6744186046511628,-0.009581975619459109
1.5,7.0,1,4,0,25,120,140000,2,2,0.015,0.0,0.0015,open_pct,True,194,154,0.7371134020618557,-0.008654219210507984,-1.6789185268385487,-0.792860618122928,0.7371134020618557,155,0.7548387096774194,-0.007860618564005105,39,0.6666666666666666,-0.011808273061993786
2.5,5.5,1,2,1,25,120,140000,2,1,0.02,0.0,0.0015,score,True,407,407,0.7371007371007371,-0.002195574137521744,-0.8935986739713498,-0.7391958580340794,0.7321867321867321,363,0.7465564738292011,-0.001470300396030524,44,0.6590909090909091,-0.008179082504824305
2.5,5.5,1,4,1,25,120,140000,2,1,0.02,0.0,0.0015,score,True,407,407,0.7371007371007371,-0.0025675148474730318,-1.044978542921524,-0.7789617025169966,0.7321867321867321,363,0.7410468319559229,-0.0021741211268685168,44,0.7045454545454546,-0.005813013042460274
2.0,6.0,1,3,1,25,120,103000,2,2,0.02,0.0,0.0015,score,True,213,164,0.7370892018779343,-0.004740460344055757,-1.0097180532838763,-0.7159691176137649,0.7230046948356808,175,0.7428571428571429,-0.0037765127776019326,38,0.7105263157894737,-0.009179692557987848
1.5,7.0,1,2,1,20,150,103000,1,3,0.02,0.0,0.0015,open_pct,True,304,204,0.7368421052631579,-0.00460219452430468,-1.3990671353886228,-0.7444220670014553,0.7302631578947368,239,0.7447698744769874,-0.0033083753486151954,65,0.7076923076923077,-0.009359468108762942
1.5,7.0,1,4,0,20,150,140000,2,3,0.02,0.0,0.0015,score,True,228,167,0.7368421052631579,-0.00510985558491917,-1.1650470733615708,-0.6824005831444073,0.7324561403508771,180,0.75,-0.0037580945910812725,48,0.6875,-0.010178959311811285
1.5,7.0,1,3,0,20,150,140000,1,2,0.015,0.0,0.0015,open_pct,True,209,159,0.7368421052631579,-0.009060434575018164,-1.8936308261787962,-0.8205769041870377,0.7368421052631579,165,0.7636363636363637,-0.006965749062979374,44,0.6363636363636364,-0.016915505245163626
1.5,7.0,1,4,0,25,120,103000,1,1,0.015,0.0,0.0015,open_pct,True,152,152,0.7368421052631579,-0.009729710168862116,-1.4789159456670415,-0.8230310306022802,0.7368421052631579,126,0.753968253968254,-0.00823251694664621,26,0.6538461538461539,-0.016985338861139187
2.0,4.5,1,4,1,20,150,103000,2,1,0.02,0.0,0.0015,open_pct,True,133,133,0.7368421052631579,-0.00314269943490097,-0.417979024841829,-0.5565135381773836,0.7218045112781954,107,0.7570093457943925,-0.00020192143862560825,26,0.6538461538461539,-0.015245131958034201
2.5,5.5,1,4,1,25,120,103000,1,1,0.015,0.0,0.0015,score,True,133,133,0.7368421052631579,-0.008919765221451251,-1.1863287744530164,-0.769216730358404,0.7368421052631579,108,0.7592592592592593,-0.0065662790605607825,25,0.64,-0.019086825436498076
1.5,7.0,1,2,0,25,120,140000,1,1,0.012,0.0,0.0015,open_pct,True,133,133,0.7368421052631579,-0.012184062635166883,-1.6204803304771955,-0.8348850182447686,0.7368421052631579,108,0.75,-0.011077827316637347,25,0.68,-0.016962999211214476
2.5,5.5,1,4,0,20,150,103000,1,2,0.012,0.0,0.0015,open_pct,True,114,99,0.7368421052631579,-0.013098725972812806,-1.49325476090066,-0.7786605662956959,0.7368421052631579,90,0.7666666666666667,-0.010729939768023406,24,0.625,-0.021981674240773064
2.5,5.5,1,4,0,20,150,103000,1,2,0.012,0.0,0.0015,score,True,114,99,0.7368421052631579,-0.013098725972812808,-1.4932547609006601,-0.7786605662956959,0.7368421052631579,90,0.7666666666666667,-0.010729939768023404,24,0.625,-0.021981674240773064
2.0,4.5,1,2,0,25,120,103000,2,2,0.015,0.0,0.0015,score,True,76,70,0.7368421052631579,-0.006869741330145364,-0.5221003410910476,-0.4314153317908883,0.7368421052631579,63,0.7936507936507936,-0.002440164634991062,13,0.46153846153846156,-0.028336151468200822
2.0,4.5,1,2,0,25,120,103000,2,3,0.015,0.0,0.0015,score,True,76,70,0.7368421052631579,-0.006869741330145364,-0.5221003410910476,-0.4314153317908883,0.7368421052631579,63,0.7936507936507936,-0.002440164634991062,13,0.46153846153846156,-0.028336151468200822
2.0,4.5,1,2,0,25,120,103000,2,2,0.015,0.0,0.0015,open_pct,True,76,70,0.7368421052631579,-0.006869741330145365,-0.5221003410910477,-0.4314153317908883,0.7368421052631579,63,0.7936507936507936,-0.002440164634991062,13,0.46153846153846156,-0.028336151468200822
2.0,4.5,1,2,0,25,120,103000,2,3,0.015,0.0,0.0015,open_pct,True,76,70,0.7368421052631579,-0.006869741330145365,-0.5221003410910477,-0.4314153317908883,0.7368421052631579,63,0.7936507936507936,-0.002440164634991062,13,0.46153846153846156,-0.028336151468200822
1.5,7.0,1,2,0,25,120,100000,2,1,0.02,0.0,0.0015,open_pct,True,57,57,0.7368421052631579,-0.007169475927467854,-0.4086601278656677,-0.44910926336704093,0.7192982456140351,45,0.7111111111111111,-0.01060663723845325,12,0.8333333333333334,0.0057198789887273754
1.5,7.0,1,2,0,25,120,100000,2,1,0.015,0.0,0.0015,score,True,57,57,0.7368421052631579,-0.011577694378603258,-0.6599285795803856,-0.5422494950857206,0.7368421052631579,45,0.7333333333333333,-0.011791931069558325,12,0.75,-0.010774306787521741
2.0,6.0,1,3,1,25,120,140000,2,1,0.02,0.0,0.0015,score,True,410,410,0.7365853658536585,-0.002461185026909378,-1.0090858610328448,-0.7720123617614235,0.7317073170731707,365,0.7452054794520548,-0.0019399225736274875,45,0.6666666666666666,-0.00668920270352915
2.5,5.5,1,3,1,20,150,140000,2,1,0.02,0.0,0.0015,score,True,410,410,0.7365853658536585,-0.0028592968071686096,-1.17231169093913,-0.8076364716484188,0.7317073170731707,365,0.7479452054794521,-0.001932401523213093,45,0.6444444444444445,-0.010377447443696683
1.5,7.0,1,4,0,25,120,140000,2,3,0.015,0.0,0.0015,open_pct,True,205,154,0.7365853658536585,-0.009140742204989389,-1.8738521520228246,-0.8033216615660982,0.7365853658536585,160,0.75625,-0.008017148146923423,45,0.6666666666666666,-0.013135743300335057
1.5,7.0,1,4,0,25,120,103000,2,2,0.015,0.0,0.0015,open_pct,True,186,151,0.7365591397849462,-0.009659807497980266,-1.7967241946243293,-0.8113650120973259,0.7365591397849462,155,0.7548387096774194,-0.007860618564005105,31,0.6451612903225806,-0.018655752167856077
1.5,7.0,1,4,0,20,150,140000,1,1,0.02,0.0,0.0015,open_pct,True,167,167,0.7365269461077845,-0.0057044798322343476,-0.952648131983136,-0.7112958834965877,0.7305389221556886,138,0.7463768115942029,-0.004327695332921381,29,0.6896551724137931,-0.012256075035861565
2.0,4.5,1,2,1,20,150,103000,1,2,0.02,0.0,0.0015,open_pct,True,148,121,0.7364864864864865,-0.0025149196145160748,-0.3722081029483791,-0.5405857158656621,0.722972972972973,110,0.7545454545454545,0.0002563537513841738,38,0.6842105263157895,-0.010537026726332577
1.5,7.0,1,2,1,25,120,140000,1,2,0.02,0.0,0.0015,open_pct,True,827,415,0.7363966142684402,0.001575278240551855,1.3027551049363841,-0.3154080785454211,0.7303506650544136,731,0.7346101231190151,0.001824126700902606,96,0.75,-0.0003195990981606324
2.0,4.5,1,3,0,20,150,140000,1,1,0.02,0.0,0.0015,score,True,91,91,0.7362637362637363,-0.0032094743258032133,-0.2920621636480924,-0.5084640579207101,0.7252747252747253,69,0.7681159420289855,1.550875086830873e-05,22,0.6363636363636364,-0.01332419397536389
2.0,4.5,1,2,0,20,150,103000,1,3,0.015,0.0,0.0015,score,True,91,78,0.7362637362637363,-0.005845333664964786,-0.5319253635117955,-0.43703967118526676,0.7362637362637363,70,0.8,-0.0012940167280561662,21,0.5238095238095238,-0.02101639012132685
2.0,4.5,1,2,0,20,150,103000,1,3,0.015,0.0,0.0015,open_pct,True,91,78,0.7362637362637363,-0.0058453336649647875,-0.5319253635117956,-0.43703967118526676,0.7362637362637363,70,0.8,-0.0012940167280561662,21,0.5238095238095238,-0.02101639012132685
2.0,4.5,1,3,0,25,120,140000,2,2,0.015,0.0,0.0015,open_pct,True,91,82,0.7362637362637363,-0.0062668048987986665,-0.5702792457906787,-0.48725077976148234,0.7362637362637363,71,0.7887323943661971,-0.003368917816738598,20,0.55,-0.016554304040111906
2.0,4.5,1,4,0,20,150,140000,2,1,0.015,0.0,0.0015,score,True,91,91,0.7362637362637363,-0.0063755172990532846,-0.5801720742138489,-0.5413147713995646,0.7362637362637363,72,0.7916666666666666,-0.0024577688049297816,19,0.5263157894736842,-0.02122172211888971
2.5,5.5,1,2,0,25,120,140000,1,2,0.01,0.0,0.0015,open_pct,True,91,76,0.7362637362637363,-0.013585655826958025,-1.2362946802531802,-0.6957681080728955,0.7362637362637363,64,0.78125,-0.010550680619066102,27,0.6296296296296297,-0.020779671134553698
2.5,5.5,1,2,0,25,120,140000,1,2,0.01,0.0,0.0015,score,True,91,76,0.7362637362637363,-0.013585655826958027,-1.2362946802531805,-0.6957681080728955,0.7362637362637363,64,0.78125,-0.010550680619066102,27,0.6296296296296297,-0.020779671134553698
1.5,7.0,1,2,1,25,120,103000,1,2,0.02,0.0,0.0015,open_pct,True,254,188,0.7362204724409449,-0.0042329784585565106,-1.0751765284733537,-0.709897432632751,0.7283464566929134,207,0.7439613526570048,-0.003107192769296426,47,0.7021276595744681,-0.009191226068701989
2.0,6.0,1,3,1,20,150,103000,2,2,0.02,0.0,0.0015,score,True,235,178,0.7361702127659574,-0.004791872299570064,-1.126089990398965,-0.7667735939288197,0.7276595744680852,193,0.7512953367875648,-0.002847362188711534,42,0.6666666666666666,-0.013727359237562829
2.0,6.0,1,3,1,20,150,103000,2,2,0.02,0.0,0.0015,open_pct,True,235,178,0.7361702127659574,-0.005323511177705733,-1.2510251267608474,-0.7772879543322411,0.7276595744680852,193,0.7512953367875648,-0.0031389071535060683,42,0.6666666666666666,-0.015362286812718475
1.5,7.0,1,4,0,20,150,103000,2,3,0.02,0.0,0.0015,score,True,216,165,0.7361111111111112,-0.005110035281108993,-1.1037676207195424,-0.6903252940591424,0.7314814814814815,180,0.75,-0.0037580945910812725,36,0.6666666666666666,-0.011869738731247588
2.0,6.0,1,3,0,25,120,140000,1,2,0.012,0.0,0.0015,open_pct,True,144,119,0.7361111111111112,-0.012417315684150079,-1.7880934585176114,-0.7974519824954117,0.7361111111111112,109,0.7614678899082569,-0.011315886338876225,35,0.6571428571428571,-0.015847481359431516
2.0,6.0,1,3,0,25,120,140000,1,2,0.012,0.0,0.0015,score,True,144,119,0.7361111111111112,-0.013193307969779862,-1.8998363476483,-0.8087648528050733,0.7361111111111112,109,0.7614678899082569,-0.011315886338876221,35,0.6571428571428571,-0.019040135334594054
2.0,6.0,1,4,0,25,120,103000,1,2,0.012,0.0,0.0015,open_pct,True,144,123,0.7361111111111112,-0.013489327402078498,-1.9424631458993036,-0.8226354860724705,0.7361111111111112,114,0.7719298245614035,-0.010359049218750072,30,0.6,-0.025384384498726518
2.5,5.5,1,2,0,25,120,140000,2,1,0.01,0.0,0.0015,open_pct,True,72,72,0.7361111111111112,-0.01373072977483875,-0.9886125437883899,-0.665966466831246,0.7361111111111112,58,0.7758620689655172,-0.010439212566396551,14,0.5714285714285714,-0.027367015352670727
1.5,7.0,1,2,1,25,120,140000,2,2,0.02,0.0,0.0015,open_pct,True,826,415,0.7360774818401937,0.0016467135618334107,1.3601854020743973,-0.3154080785454211,0.7300242130750605,731,0.7346101231190151,0.001824126700902606,95,0.7473684210526316,0.0002815661443641309
