cat,open_lo,open_hi,zbc_max,fbt_max,hs_max,mv_lo,mv_hi,top_n,hold_days,cost,prefer_open,n,days,win_rate,avg_ret,median_ret,comp_ret,max_dd,raw_n,raw_wr
一进二,-0.5,1.8,3,103000,16,20,120,1,3,0.0015,1.0,81,81,0.37037037037037035,-0.01388418369889854,-0.025827200851452015,-0.7680167210619409,-0.8233575655672976,131,0.4122137404580153
一进二,-0.5,1.8,5,103000,16,20,120,1,3,0.0015,1.0,81,81,0.37037037037037035,-0.01388418369889854,-0.025827200851452015,-0.7680167210619409,-0.8233575655672976,131,0.4122137404580153
一进二,-0.5,1.8,1,103000,12,20,120,1,3,0.0015,1.0,73,73,0.3698630136986301,-0.019796098179937185,-0.02604545454545454,-0.822892476853159,-0.8600033163308207,111,0.3963963963963964
一进二,-0.5,1.8,3,103000,12,20,120,1,3,0.0015,1.0,73,73,0.3698630136986301,-0.019796098179937185,-0.02604545454545454,-0.822892476853159,-0.8600033163308207,112,0.4017857142857143
一进二,-0.5,1.8,5,103000,12,20,120,1,3,0.0015,1.0,73,73,0.3698630136986301,-0.019796098179937185,-0.02604545454545454,-0.822892476853159,-0.8600033163308207,112,0.4017857142857143
一进二,-0.5,1.8,1,103000,12,20,120,2,3,0.0015,1.0,73,73,0.3698630136986301,-0.021168445845088684,-0.025827200851452015,-0.836100165069285,-0.8518645717438874,132,0.4015151515151515
一进二,-0.5,1.8,3,103000,12,20,120,2,3,0.0015,1.0,73,73,0.3698630136986301,-0.021168445845088684,-0.025827200851452015,-0.836100165069285,-0.8518645717438874,133,0.40601503759398494
一进二,-0.5,1.8,5,103000,12,20,120,2,3,0.0015,1.0,73,73,0.3698630136986301,-0.021168445845088684,-0.025827200851452015,-0.836100165069285,-0.8518645717438874,133,0.40601503759398494
一进二,-1.0,2.0,1,103000,22,20,120,1,3,0.0015,1.0,92,92,0.3695652173913043,-0.02074957192854197,-0.02635291683997082,-0.8959263514086757,-0.9207536735767335,167,0.39520958083832336
一进二,-1.0,2.0,3,103000,22,20,120,1,3,0.0015,1.0,92,92,0.3695652173913043,-0.02074957192854197,-0.02635291683997082,-0.8959263514086757,-0.9207536735767335,168,0.39880952380952384
一进二,-1.0,2.0,5,103000,22,20,120,1,3,0.0015,1.0,92,92,0.3695652173913043,-0.02074957192854197,-0.02635291683997082,-0.8959263514086757,-0.9207536735767335,168,0.39880952380952384
二进三,-2.0,2.2,0,103000,12,25,100,2,3,0.0015,1.0,46,46,0.3695652173913043,-0.02028721395990064,-0.03907079394801102,-0.7167026355961933,-0.7355518457269574,66,0.42424242424242425
二进三,-2.0,2.2,0,103000,12,25,100,1,3,0.0015,1.0,46,46,0.3695652173913043,-0.020700753406351708,-0.0338005029963977,-0.7310770957127581,-0.7726502617530632,61,0.4262295081967213
二进三,-2.0,2.2,0,103000,10,20,120,2,3,0.0015,1.0,46,46,0.3695652173913043,-0.03140900943224327,-0.048001212912856916,-0.8310258866448835,-0.8276349634220788,69,0.391304347826087
二进三,-2.0,2.2,0,103000,10,20,120,1,3,0.0015,1.0,46,46,0.3695652173913043,-0.031540857068442264,-0.048001212912856916,-0.8325825486258487,-0.8292228640416525,63,0.3968253968253968
全部,-1.0,2.0,1,103000,16,20,120,2,3,0.0015,1.0,133,133,0.3684210526315789,-0.006930982674063323,-0.02025709313586327,-0.7284619304057329,-0.7326651416932577,701,0.41512125534950073
全部,-1.0,2.0,3,103000,16,20,120,2,3,0.0015,1.0,133,133,0.3684210526315789,-0.0069400206141821625,-0.02025709313586327,-0.7287848370740808,-0.7326651416932577,702,0.41595441595441596
全部,-1.0,2.0,5,103000,16,20,120,2,3,0.0015,1.0,133,133,0.3684210526315789,-0.0069400206141821625,-0.02025709313586327,-0.7287848370740808,-0.7326651416932577,702,0.41595441595441596
全部,-1.0,2.0,1,103000,16,25,100,1,3,0.0015,1.0,133,133,0.3684210526315789,-0.013180972014667574,-0.026923728813559367,-0.8973174538820519,-0.91667782743253,371,0.39892183288409705
全部,-1.0,2.0,3,103000,16,25,100,1,3,0.0015,1.0,133,133,0.3684210526315789,-0.01319904789490525,-0.026923728813559367,-0.8975621757116821,-0.91667782743253,371,0.39892183288409705
全部,-1.0,2.0,5,103000,16,25,100,1,3,0.0015,1.0,133,133,0.3684210526315789,-0.01319904789490525,-0.026923728813559367,-0.8975621757116821,-0.91667782743253,371,0.39892183288409705
全部,0.3,1.8,1,100000,16,20,120,2,3,0.0015,1.0,106,106,0.36792452830188677,-0.009662845419960915,-0.016386229654646756,-0.7461480222542005,-0.8483749933152609,347,0.41786743515850144
全部,0.3,1.8,3,100000,16,20,120,2,3,0.0015,1.0,106,106,0.36792452830188677,-0.009985927082000906,-0.017583621592714538,-0.7548742629676005,-0.8483749933152609,347,0.41786743515850144
全部,0.3,1.8,5,100000,16,20,120,2,3,0.0015,1.0,106,106,0.36792452830188677,-0.009985927082000906,-0.017583621592714538,-0.7548742629676005,-0.8483749933152609,347,0.41786743515850144
一进二,0.0,2.0,0,103000,12,25,100,1,3,0.0015,1.0,41,41,0.36585365853658536,-0.017886257772084607,-0.023558823529411688,-0.5844371782261635,-0.7613294721784315,54,0.37037037037037035
二进三,-2.0,2.2,2,100000,10,20,120,2,3,0.0015,1.0,41,41,0.36585365853658536,-0.03576599525198868,-0.05555405405405395,-0.8301775710129009,-0.8154300491205246,62,0.41935483870967744
一进二,-1.0,2.0,1,103000,12,30,90,1,3,0.0015,1.0,63,63,0.36507936507936506,-0.019163939967289708,-0.029218550106609953,-0.7740091235802458,-0.8369747790064515,98,0.3673469387755102
一进二,-1.0,2.0,3,103000,12,30,90,1,3,0.0015,1.0,63,63,0.36507936507936506,-0.019163939967289708,-0.029218550106609953,-0.7740091235802458,-0.8369747790064515,99,0.37373737373737376
一进二,-1.0,2.0,5,103000,12,30,90,1,3,0.0015,1.0,63,63,0.36507936507936506,-0.019163939967289708,-0.029218550106609953,-0.7740091235802458,-0.8369747790064515,99,0.37373737373737376
首板,0.3,1.8,2,100000,16,25,100,2,3,0.0015,1.0,96,96,0.3645833333333333,-0.013456394606070144,-0.021976368839181526,-0.7861480237434467,-0.8211745562427555,273,0.4065934065934066
首板,0.3,1.8,2,103000,16,25,100,2,3,0.0015,1.0,96,96,0.3645833333333333,-0.013456394606070144,-0.021976368839181526,-0.7861480237434467,-0.8211745562427555,273,0.4065934065934066
首板,0.3,1.8,5,100000,16,25,100,2,3,0.0015,1.0,96,96,0.3645833333333333,-0.013456394606070144,-0.021976368839181526,-0.7861480237434467,-0.8211745562427555,273,0.4065934065934066
首板,0.3,1.8,5,103000,16,25,100,2,3,0.0015,1.0,96,96,0.3645833333333333,-0.013456394606070144,-0.021976368839181526,-0.7861480237434467,-0.8211745562427555,273,0.4065934065934066
首板,0.3,1.8,8,100000,16,25,100,2,3,0.0015,1.0,96,96,0.3645833333333333,-0.013456394606070144,-0.021976368839181526,-0.7861480237434467,-0.8211745562427555,273,0.4065934065934066
首板,0.3,1.8,8,103000,16,25,100,2,3,0.0015,1.0,96,96,0.3645833333333333,-0.013456394606070144,-0.021976368839181526,-0.7861480237434467,-0.8211745562427555,273,0.4065934065934066
首板,-1.0,2.0,2,100000,16,25,100,1,3,0.0015,1.0,129,129,0.3643410852713178,-0.009785640664781284,-0.025665707710011365,-0.8080316847241023,-0.814726586249007,341,0.40175953079178883
首板,-1.0,2.0,2,103000,16,25,100,1,3,0.0015,1.0,129,129,0.3643410852713178,-0.009785640664781284,-0.025665707710011365,-0.8080316847241023,-0.814726586249007,341,0.40175953079178883
首板,-1.0,2.0,5,100000,16,25,100,1,3,0.0015,1.0,129,129,0.3643410852713178,-0.009785640664781284,-0.025665707710011365,-0.8080316847241023,-0.814726586249007,341,0.40175953079178883
首板,-1.0,2.0,5,103000,16,25,100,1,3,0.0015,1.0,129,129,0.3643410852713178,-0.009785640664781284,-0.025665707710011365,-0.8080316847241023,-0.814726586249007,341,0.40175953079178883
首板,-1.0,2.0,8,100000,16,25,100,1,3,0.0015,1.0,129,129,0.3643410852713178,-0.009785640664781284,-0.025665707710011365,-0.8080316847241023,-0.814726586249007,341,0.40175953079178883
首板,-1.0,2.0,8,103000,16,25,100,1,3,0.0015,1.0,129,129,0.3643410852713178,-0.009785640664781284,-0.025665707710011365,-0.8080316847241023,-0.814726586249007,341,0.40175953079178883
一进二,-1.0,2.0,1,103000,22,30,90,1,3,0.0015,1.0,77,77,0.36363636363636365,-0.02047208663470858,-0.026954545454545398,-0.8407768041142306,-0.9011745083134733,124,0.3629032258064516
一进二,-1.0,2.0,3,103000,22,30,90,1,3,0.0015,1.0,77,77,0.36363636363636365,-0.02047208663470858,-0.026954545454545398,-0.8407768041142306,-0.9011745083134733,125,0.368
一进二,-1.0,2.0,5,103000,22,30,90,1,3,0.0015,1.0,77,77,0.36363636363636365,-0.02047208663470858,-0.026954545454545398,-0.8407768041142306,-0.9011745083134733,125,0.368
一进二,-1.0,2.0,0,100000,16,20,120,1,3,0.0015,1.0,55,55,0.36363636363636365,-0.026118773806975974,-0.032577616346826266,-0.8161330409980272,-0.8986857773890304,82,0.36585365853658536
一进二,-1.0,2.0,1,100000,16,20,120,1,3,0.0015,1.0,55,55,0.36363636363636365,-0.02737306668133447,-0.032577616346826266,-0.8276015979840678,-0.8986857773890304,82,0.36585365853658536
一进二,-1.0,2.0,3,100000,16,20,120,1,3,0.0015,1.0,55,55,0.36363636363636365,-0.02737306668133447,-0.032577616346826266,-0.8276015979840678,-0.8986857773890304,82,0.36585365853658536
一进二,-1.0,2.0,5,100000,16,20,120,1,3,0.0015,1.0,55,55,0.36363636363636365,-0.02737306668133447,-0.032577616346826266,-0.8276015979840678,-0.8986857773890304,82,0.36585365853658536
一进二,-1.0,2.0,0,103000,16,20,120,2,3,0.0015,1.0,80,80,0.3625,-0.023359465511343745,-0.03089808322671811,-0.8880475038350334,-0.9141768415442084,149,0.40268456375838924
首板,0.5,1.5,2,100000,22,30,90,2,3,0.0015,1.0,94,94,0.3617021276595745,-0.011343815746739242,-0.024018059859359286,-0.719802537839229,-0.7734172224619409,255,0.45098039215686275
首板,0.5,1.5,2,103000,22,30,90,2,3,0.0015,1.0,94,94,0.3617021276595745,-0.011343815746739242,-0.024018059859359286,-0.719802537839229,-0.7734172224619409,255,0.45098039215686275
首板,0.5,1.5,5,100000,22,30,90,2,3,0.0015,1.0,94,94,0.3617021276595745,-0.011343815746739242,-0.024018059859359286,-0.719802537839229,-0.7734172224619409,255,0.45098039215686275
首板,0.5,1.5,5,103000,22,30,90,2,3,0.0015,1.0,94,94,0.3617021276595745,-0.011343815746739242,-0.024018059859359286,-0.719802537839229,-0.7734172224619409,255,0.45098039215686275
首板,0.5,1.5,8,100000,22,30,90,2,3,0.0015,1.0,94,94,0.3617021276595745,-0.011343815746739242,-0.024018059859359286,-0.719802537839229,-0.7734172224619409,255,0.45098039215686275
首板,0.5,1.5,8,103000,22,30,90,2,3,0.0015,1.0,94,94,0.3617021276595745,-0.011343815746739242,-0.024018059859359286,-0.719802537839229,-0.7734172224619409,255,0.45098039215686275
首板,0.3,1.8,2,100000,25,25,100,1,3,0.0015,1.0,119,119,0.36134453781512604,-0.02422122301559307,-0.025047880690737767,-0.9590479352411794,-0.9537986391780009,286,0.3776223776223776
首板,0.3,1.8,2,103000,25,25,100,1,3,0.0015,1.0,119,119,0.36134453781512604,-0.02422122301559307,-0.025047880690737767,-0.9590479352411794,-0.9537986391780009,286,0.3776223776223776
首板,0.3,1.8,5,100000,25,25,100,1,3,0.0015,1.0,119,119,0.36134453781512604,-0.02422122301559307,-0.025047880690737767,-0.9590479352411794,-0.9537986391780009,286,0.3776223776223776
首板,0.3,1.8,5,103000,25,25,100,1,3,0.0015,1.0,119,119,0.36134453781512604,-0.02422122301559307,-0.025047880690737767,-0.9590479352411794,-0.9537986391780009,286,0.3776223776223776
首板,0.3,1.8,8,100000,25,25,100,1,3,0.0015,1.0,119,119,0.36134453781512604,-0.02422122301559307,-0.025047880690737767,-0.9590479352411794,-0.9537986391780009,286,0.3776223776223776
首板,0.3,1.8,8,103000,25,25,100,1,3,0.0015,1.0,119,119,0.36134453781512604,-0.02422122301559307,-0.025047880690737767,-0.9590479352411794,-0.9537986391780009,286,0.3776223776223776
二进三,-1.0,2.0,0,100000,10,20,120,1,3,0.0015,1.0,36,36,0.3611111111111111,-0.02990003896145431,-0.04730049386056889,-0.7474565019006139,-0.7257666888346126,47,0.40425531914893614
二进三,-1.0,2.0,0,100000,10,20,120,2,3,0.0015,1.0,36,36,0.3611111111111111,-0.030368714887489837,-0.04730049386056889,-0.7518952816119683,-0.730586695158036,51,0.39215686274509803
二进三,-2.0,2.2,0,100000,8,20,120,1,3,0.0015,1.0,36,36,0.3611111111111111,-0.03156659048992266,-0.038513810181181385,-0.7438401530403058,-0.7218397482095122,46,0.41304347826086957
首板,0.0,2.0,2,100000,16,25,100,2,3,0.0015,1.0,111,111,0.36036036036036034,-0.01889249966620282,-0.022608179419525032,-0.9009607681616274,-0.8928057038898162,365,0.4054794520547945
首板,0.0,2.0,2,103000,16,25,100,2,3,0.0015,1.0,111,111,0.36036036036036034,-0.01889249966620282,-0.022608179419525032,-0.9009607681616274,-0.8928057038898162,365,0.4054794520547945
首板,0.0,2.0,5,100000,16,25,100,2,3,0.0015,1.0,111,111,0.36036036036036034,-0.01889249966620282,-0.022608179419525032,-0.9009607681616274,-0.8928057038898162,365,0.4054794520547945
首板,0.0,2.0,5,103000,16,25,100,2,3,0.0015,1.0,111,111,0.36036036036036034,-0.01889249966620282,-0.022608179419525032,-0.9009607681616274,-0.8928057038898162,365,0.4054794520547945
首板,0.0,2.0,8,100000,16,25,100,2,3,0.0015,1.0,111,111,0.36036036036036034,-0.01889249966620282,-0.022608179419525032,-0.9009607681616274,-0.8928057038898162,365,0.4054794520547945
首板,0.0,2.0,8,103000,16,25,100,2,3,0.0015,1.0,111,111,0.36036036036036034,-0.01889249966620282,-0.022608179419525032,-0.9009607681616274,-0.8928057038898162,365,0.4054794520547945
一进二,-0.5,1.8,1,103000,16,25,100,1,3,0.0015,1.0,75,75,0.36,-0.012416467972463622,-0.025827200851452015,-0.6990845101910528,-0.8054970611465062,114,0.38596491228070173
一进二,-0.5,1.8,3,103000,16,25,100,1,3,0.0015,1.0,75,75,0.36,-0.012416467972463622,-0.025827200851452015,-0.6990845101910528,-0.8054970611465062,115,0.391304347826087
一进二,-0.5,1.8,5,103000,16,25,100,1,3,0.0015,1.0,75,75,0.36,-0.012416467972463622,-0.025827200851452015,-0.6990845101910528,-0.8054970611465062,115,0.391304347826087
首板,0.3,1.8,2,100000,16,30,90,2,3,0.0015,1.0,89,89,0.3595505617977528,-0.013909523584931143,-0.02434047517621879,-0.7768013787042044,-0.784032751527061,232,0.4224137931034483
首板,0.3,1.8,2,103000,16,30,90,2,3,0.0015,1.0,89,89,0.3595505617977528,-0.013909523584931143,-0.02434047517621879,-0.7768013787042044,-0.784032751527061,232,0.4224137931034483
首板,0.3,1.8,5,100000,16,30,90,2,3,0.0015,1.0,89,89,0.3595505617977528,-0.013909523584931143,-0.02434047517621879,-0.7768013787042044,-0.784032751527061,232,0.4224137931034483
首板,0.3,1.8,5,103000,16,30,90,2,3,0.0015,1.0,89,89,0.3595505617977528,-0.013909523584931143,-0.02434047517621879,-0.7768013787042044,-0.784032751527061,232,0.4224137931034483
首板,0.3,1.8,8,100000,16,30,90,2,3,0.0015,1.0,89,89,0.3595505617977528,-0.013909523584931143,-0.02434047517621879,-0.7768013787042044,-0.784032751527061,232,0.4224137931034483
首板,0.3,1.8,8,103000,16,30,90,2,3,0.0015,1.0,89,89,0.3595505617977528,-0.013909523584931143,-0.02434047517621879,-0.7768013787042044,-0.784032751527061,232,0.4224137931034483
一进二,-1.0,2.0,1,103000,22,20,120,2,3,0.0015,1.0,92,92,0.358695652173913,-0.01878943588545731,-0.02635291683997082,-0.8700918647040059,-0.8917879975386362,214,0.4205607476635514
一进二,-1.0,2.0,3,103000,22,20,120,2,3,0.0015,1.0,92,92,0.358695652173913,-0.01878943588545731,-0.02635291683997082,-0.8700918647040059,-0.8917879975386362,215,0.4232558139534884
一进二,-1.0,2.0,5,103000,22,20,120,2,3,0.0015,1.0,92,92,0.358695652173913,-0.01878943588545731,-0.02635291683997082,-0.8700918647040059,-0.8917879975386362,215,0.4232558139534884
一进二,-2.0,2.5,0,103000,22,25,100,1,3,0.0015,1.0,92,92,0.358695652173913,-0.031917714029669704,-0.028062510599903667,-0.9601794180047428,-0.9642417852881663,150,0.35333333333333333
一进二,-0.5,1.8,1,103000,12,25,100,1,3,0.0015,1.0,67,67,0.3582089552238806,-0.01759498796277751,-0.02604545454545454,-0.7553181940460418,-0.8181405735620456,97,0.3711340206185567
一进二,-0.5,1.8,3,103000,12,25,100,1,3,0.0015,1.0,67,67,0.3582089552238806,-0.01759498796277751,-0.02604545454545454,-0.7553181940460418,-0.8181405735620456,98,0.37755102040816324
一进二,-0.5,1.8,5,103000,12,25,100,1,3,0.0015,1.0,67,67,0.3582089552238806,-0.01759498796277751,-0.02604545454545454,-0.7553181940460418,-0.8181405735620456,98,0.37755102040816324
一进二,-0.5,1.8,1,103000,12,25,100,2,3,0.0015,1.0,67,67,0.3582089552238806,-0.018846346256940073,-0.025827200851452015,-0.769786013823452,-0.8046760829435825,116,0.3793103448275862
一进二,-0.5,1.8,3,103000,12,25,100,2,3,0.0015,1.0,67,67,0.3582089552238806,-0.018846346256940073,-0.025827200851452015,-0.769786013823452,-0.8046760829435825,118,0.3898305084745763
一进二,-0.5,1.8,5,103000,12,25,100,2,3,0.0015,1.0,67,67,0.3582089552238806,-0.018846346256940073,-0.025827200851452015,-0.769786013823452,-0.8046760829435825,118,0.3898305084745763
一进二,-0.5,1.8,1,103000,16,20,120,2,3,0.0015,1.0,81,81,0.35802469135802467,-0.014131996094191567,-0.02604545454545454,-0.7695770294109789,-0.8159918568169362,158,0.4240506329113924
一进二,-0.5,1.8,3,103000,16,20,120,2,3,0.0015,1.0,81,81,0.35802469135802467,-0.014131996094191567,-0.02604545454545454,-0.7695770294109789,-0.8159918568169362,159,0.4276729559748428
一进二,-0.5,1.8,5,103000,16,20,120,2,3,0.0015,1.0,81,81,0.35802469135802467,-0.014131996094191567,-0.02604545454545454,-0.7695770294109789,-0.8159918568169362,159,0.4276729559748428
一进二,-1.0,2.0,0,103000,22,25,100,1,3,0.0015,1.0,81,81,0.35802469135802467,-0.024989646020761196,-0.028255852842809348,-0.9019352909549443,-0.9405675120960787,123,0.35772357723577236
一进二,-1.0,2.0,0,103000,22,25,100,2,3,0.0015,1.0,81,81,0.35802469135802467,-0.02568719748377849,-0.026954545454545398,-0.9024166569167462,-0.9195554100488931,154,0.37012987012987014
一进二,-1.0,2.0,0,103000,22,30,90,1,3,0.0015,1.0,70,70,0.35714285714285715,-0.029092851678598507,-0.028290743112909855,-0.8979841226270233,-0.9406309692510938,105,0.3523809523809524
一进二,-1.0,2.0,0,103000,12,20,120,1,3,0.0015,1.0,70,70,0.35714285714285715,-0.030256427003396213,-0.03476930462731387,-0.9112431257427193,-0.9411686117784123,104,0.36538461538461536
首板,0.0,2.0,2,100000,16,20,120,1,3,0.0015,1.0,115,115,0.3565217391304348,-0.012521478982018466,-0.022608179419525032,-0.8323808267809094,-0.8426856948230449,255,0.3803921568627451
首板,0.0,2.0,2,103000,16,20,120,1,3,0.0015,1.0,115,115,0.3565217391304348,-0.012521478982018466,-0.022608179419525032,-0.8323808267809094,-0.8426856948230449,255,0.3803921568627451
首板,0.0,2.0,5,100000,16,20,120,1,3,0.0015,1.0,115,115,0.3565217391304348,-0.012521478982018466,-0.022608179419525032,-0.8323808267809094,-0.8426856948230449,255,0.3803921568627451
首板,0.0,2.0,5,103000,16,20,120,1,3,0.0015,1.0,115,115,0.3565217391304348,-0.012521478982018466,-0.022608179419525032,-0.8323808267809094,-0.8426856948230449,255,0.3803921568627451
首板,0.0,2.0,8,100000,16,20,120,1,3,0.0015,1.0,115,115,0.3565217391304348,-0.012521478982018466,-0.022608179419525032,-0.8323808267809094,-0.8426856948230449,255,0.3803921568627451
首板,0.0,2.0,8,103000,16,20,120,1,3,0.0015,1.0,115,115,0.3565217391304348,-0.012521478982018466,-0.022608179419525032,-0.8323808267809094,-0.8426856948230449,255,0.3803921568627451
首板,0.0,2.0,2,100000,16,20,120,2,3,0.0015,1.0,115,115,0.3565217391304348,-0.015533034797697498,-0.020180914933326133,-0.864987732163136,-0.8640991113826308,399,0.40350877192982454
首板,0.0,2.0,2,103000,16,20,120,2,3,0.0015,1.0,115,115,0.3565217391304348,-0.015533034797697498,-0.020180914933326133,-0.864987732163136,-0.8640991113826308,399,0.40350877192982454
首板,0.0,2.0,5,100000,16,20,120,2,3,0.0015,1.0,115,115,0.3565217391304348,-0.015533034797697498,-0.020180914933326133,-0.864987732163136,-0.8640991113826308,399,0.40350877192982454
首板,0.0,2.0,5,103000,16,20,120,2,3,0.0015,1.0,115,115,0.3565217391304348,-0.015533034797697498,-0.020180914933326133,-0.864987732163136,-0.8640991113826308,399,0.40350877192982454
首板,0.0,2.0,8,100000,16,20,120,2,3,0.0015,1.0,115,115,0.3565217391304348,-0.015533034797697498,-0.020180914933326133,-0.864987732163136,-0.8640991113826308,399,0.40350877192982454
首板,0.0,2.0,8,103000,16,20,120,2,3,0.0015,1.0,115,115,0.3565217391304348,-0.015533034797697498,-0.020180914933326133,-0.864987732163136,-0.8640991113826308,399,0.40350877192982454
首板,0.0,2.0,2,100000,16,30,90,1,3,0.0015,1.0,104,104,0.3557692307692308,-0.015391804413772251,-0.030864256182805472,-0.8536840837805543,-0.8349290938303671,214,0.38317757009345793
首板,0.0,2.0,2,103000,16,30,90,1,3,0.0015,1.0,104,104,0.3557692307692308,-0.015391804413772251,-0.030864256182805472,-0.8536840837805543,-0.8349290938303671,214,0.38317757009345793
首板,0.0,2.0,5,100000,16,30,90,1,3,0.0015,1.0,104,104,0.3557692307692308,-0.015391804413772251,-0.030864256182805472,-0.8536840837805543,-0.8349290938303671,214,0.38317757009345793
首板,0.0,2.0,5,103000,16,30,90,1,3,0.0015,1.0,104,104,0.3557692307692308,-0.015391804413772251,-0.030864256182805472,-0.8536840837805543,-0.8349290938303671,214,0.38317757009345793
首板,0.0,2.0,8,100000,16,30,90,1,3,0.0015,1.0,104,104,0.3557692307692308,-0.015391804413772251,-0.030864256182805472,-0.8536840837805543,-0.8349290938303671,214,0.38317757009345793
首板,0.0,2.0,8,103000,16,30,90,1,3,0.0015,1.0,104,104,0.3557692307692308,-0.015391804413772251,-0.030864256182805472,-0.8536840837805543,-0.8349290938303671,214,0.38317757009345793
全部,-1.0,2.0,1,100000,12,25,100,1,3,0.0015,1.0,121,121,0.35537190082644626,-0.01321909881459242,-0.029218550106609953,-0.883029823044012,-0.8963776928842407,285,0.4
全部,-1.0,2.0,3,100000,12,25,100,1,3,0.0015,1.0,121,121,0.35537190082644626,-0.01323896734410987,-0.029218550106609953,-0.8833085963779335,-0.8963776928842407,285,0.4
全部,-1.0,2.0,5,100000,12,25,100,1,3,0.0015,1.0,121,121,0.35537190082644626,-0.01323896734410987,-0.029218550106609953,-0.8833085963779335,-0.8963776928842407,285,0.4
首板,0.3,1.8,2,100000,22,30,90,2,3,0.0015,1.0,107,107,0.35514018691588783,-0.01308462796556525,-0.014774876929656233,-0.7978947790083738,-0.7719886336858559,343,0.4489795918367347
首板,0.3,1.8,2,103000,22,30,90,2,3,0.0015,1.0,107,107,0.35514018691588783,-0.01308462796556525,-0.014774876929656233,-0.7978947790083738,-0.7719886336858559,343,0.4489795918367347
首板,0.3,1.8,5,100000,22,30,90,2,3,0.0015,1.0,107,107,0.35514018691588783,-0.01308462796556525,-0.014774876929656233,-0.7978947790083738,-0.7719886336858559,343,0.4489795918367347
首板,0.3,1.8,5,103000,22,30,90,2,3,0.0015,1.0,107,107,0.35514018691588783,-0.01308462796556525,-0.014774876929656233,-0.7978947790083738,-0.7719886336858559,343,0.4489795918367347
首板,0.3,1.8,8,100000,22,30,90,2,3,0.0015,1.0,107,107,0.35514018691588783,-0.01308462796556525,-0.014774876929656233,-0.7978947790083738,-0.7719886336858559,343,0.4489795918367347
首板,0.3,1.8,8,103000,22,30,90,2,3,0.0015,1.0,107,107,0.35514018691588783,-0.01308462796556525,-0.014774876929656233,-0.7978947790083738,-0.7719886336858559,343,0.4489795918367347
一进二,-0.5,1.8,0,103000,22,30,90,2,3,0.0015,1.0,62,62,0.3548387096774194,-0.02445558505470925,-0.02764008941877788,-0.8141378410156399,-0.8642683365427246,112,0.38392857142857145
一进二,-0.5,1.8,0,100000,12,20,120,1,3,0.0015,1.0,48,48,0.3541666666666667,-0.02866416834476539,-0.03308977150720571,-0.7968795762344723,-0.8640753261461679,68,0.35294117647058826
一进二,-0.5,1.8,1,100000,12,20,120,1,3,0.0015,1.0,48,48,0.3541666666666667,-0.030101378929967837,-0.03308977150720571,-0.809549052945395,-0.8640753261461679,68,0.35294117647058826
一进二,-0.5,1.8,3,100000,12,20,120,1,3,0.0015,1.0,48,48,0.3541666666666667,-0.030101378929967837,-0.03308977150720571,-0.809549052945395,-0.8640753261461679,68,0.35294117647058826
一进二,-0.5,1.8,5,100000,12,20,120,1,3,0.0015,1.0,48,48,0.3541666666666667,-0.030101378929967837,-0.03308977150720571,-0.809549052945395,-0.8640753261461679,68,0.35294117647058826
一进二,-0.5,1.8,0,100000,12,20,120,2,3,0.0015,1.0,48,48,0.3541666666666667,-0.0320071745954015,-0.03308977150720571,-0.8233132768091684,-0.8580415894051429,75,0.37333333333333335
一进二,-0.5,1.8,1,100000,12,20,120,2,3,0.0015,1.0,48,48,0.3541666666666667,-0.032361221383098236,-0.03308977150720571,-0.825756580826216,-0.8580415894051429,80,0.3625
一进二,-0.5,1.8,3,100000,12,20,120,2,3,0.0015,1.0,48,48,0.3541666666666667,-0.032361221383098236,-0.03308977150720571,-0.825756580826216,-0.8580415894051429,80,0.3625
一进二,-0.5,1.8,5,100000,12,20,120,2,3,0.0015,1.0,48,48,0.3541666666666667,-0.032361221383098236,-0.03308977150720571,-0.825756580826216,-0.8580415894051429,80,0.3625
首板,0.3,1.8,2,100000,16,20,120,2,3,0.0015,1.0,102,102,0.35294117647058826,-0.01541768820406725,-0.0203847520075936,-0.8408515080115434,-0.8545696481831291,302,0.40728476821192056
首板,0.3,1.8,2,103000,16,20,120,2,3,0.0015,1.0,102,102,0.35294117647058826,-0.01541768820406725,-0.0203847520075936,-0.8408515080115434,-0.8545696481831291,302,0.40728476821192056
首板,0.3,1.8,5,100000,16,20,120,2,3,0.0015,1.0,102,102,0.35294117647058826,-0.01541768820406725,-0.0203847520075936,-0.8408515080115434,-0.8545696481831291,302,0.40728476821192056
首板,0.3,1.8,5,103000,16,20,120,2,3,0.0015,1.0,102,102,0.35294117647058826,-0.01541768820406725,-0.0203847520075936,-0.8408515080115434,-0.8545696481831291,302,0.40728476821192056
首板,0.3,1.8,8,100000,16,20,120,2,3,0.0015,1.0,102,102,0.35294117647058826,-0.01541768820406725,-0.0203847520075936,-0.8408515080115434,-0.8545696481831291,302,0.40728476821192056
首板,0.3,1.8,8,103000,16,20,120,2,3,0.0015,1.0,102,102,0.35294117647058826,-0.01541768820406725,-0.0203847520075936,-0.8408515080115434,-0.8545696481831291,302,0.40728476821192056
一进二,-0.5,1.8,1,103000,22,30,90,2,3,0.0015,1.0,68,68,0.35294117647058826,-0.01644276344032662,-0.024689837770620005,-0.7290322172886929,-0.7993425063215525,137,0.38686131386861317
一进二,-0.5,1.8,3,103000,22,30,90,2,3,0.0015,1.0,68,68,0.35294117647058826,-0.01644276344032662,-0.024689837770620005,-0.7290322172886929,-0.7993425063215525,138,0.39855072463768115
