code,name,nmc
002709,天赐材料,5104984.277277
002712,思美传媒,276940.939776
002713,东易日盛,481138.542162
002714,牧原股份,14424355.51004
002715,登云股份,193614.0
002716,湖南白银,2605817.706228
002718,友邦吊顶,809940.252294
002721,金一文化,837704.263725
002722,物产金轮,292621.82516
002723,小崧股份,248488.027532
002724,海洋王,388604.106254
002725,跃岭股份,285063.12964
002727,一心堂,447537.801458
002728,特一药业,449674.094064
002729,好利科技,244944.032036
002730,电光科技,789986.21604
002732,燕塘乳业,222243.557775
002733,雄韬股份,671699.084139
002734,利民股份,725097.12912
002735,王子新材,339505.675131
002736,国信证券,9862352.540802
002737,葵花药业,690860.9981
002738,中矿资源,3440602.862496
002739,儒意电影,1776525.931008
002741,光华科技,982610.769575
002742,冀衡医药,224238.240644
002743,富煌钢构,212505.208242
002745,木林森,1137103.219804
002746,仙坛股份,479741.129452
002747,埃斯顿,2343625.707564
002748,世龙实业,291360.0
002749,国光股份,476821.601772
002752,昇兴股份,604826.62778
002753,永东股份,199065.931719
002755,奥赛康,1085937.34392
002756,永兴材料,1690302.002436
002757,南兴股份,514124.395614
002758,浙农股份,460204.047288
002760,凤形股份,192543.862798
002761,浙江建投,827568.668385
002762,金发拉比,323224.825
002763,汇洁股份,228349.603776
002765,蓝黛科技,426074.49885
002766,索菱股份,370733.677488
002767,先锋电子,235553.238768
002768,国恩股份,1517837.992539
002769,普路通,284606.80549
002771,真视通,251203.965805
002772,众兴菌业,431098.48732
002773,康弘药业,1394284.04087
002774,快意电梯,436464.727315
002775,文科股份,211790.294268
002777,久远银海,523437.869354
002778,中晟高科,206650.31735
002779,中坚科技,1338404.88012
002780,三夫户外,188417.922721
002782,可立克,746346.5388
002783,凯龙股份,371198.85173
002785,万里石,680978.644365
002786,银宝山新,390045.97125
002787,华源控股,581259.026634
002788,鹭燕医药,418509.727336
002790,瑞尔特,168149.8875
002791,坚朗五金,319345.954848
002792,通宇通讯,1028390.831876
002793,罗欣药业,517987.462338
002795,永和智控,318106.128351
002796,世嘉科技,647817.035035
002797,第一创业,2756774.4
002798,帝欧水华,342087.954512
002799,环球印务,221144.7378
002800,天顺股份,221022.928
002801,微光股份,324015.9546
002802,洪汇新材,184857.834395
002803,吉宏股份,619231.050256
002805,丰元股份,486534.03866
002806,华锋股份,245625.261465
002807,江阴银行,1140879.686452
002809,红墙股份,148214.103344
002810,山东赫达,695817.962964
002811,郑中设计,422330.427188
002812,恩捷股份,3970742.659836
002813,路畅科技,260405.545632
002815,崇达技术,1130735.846745
002817,黄山胶囊,195413.488035
002818,富森美,329087.981673
002819,东方中科,511144.1949
002820,桂发祥,206090.87067
002821,凯莱英,5168448.973116
002823,凯中精密,291958.984317
002824,和胜股份,580367.94958
002825,纳尔股份,253684.801872
002826,易明医药,327155.609781
002827,高争民爆,1825732.558125
002828,贝肯能源,239778.2068
002829,星网宇达,319127.019444
002830,名雕股份,139251.75
002831,裕同科技,1966253.072398
002832,比音勒芬,1029253.53188
002833,弘亚数控,549499.89
002835,同为股份,164160.563952
002836,新宏泽,230400.0
002837,英维克,7242537.434363
002838,道恩股份,1040661.803854
002839,张家港行,1076958.54567
002840,华统股份,736742.857625
002841,视源股份,2546772.50371
002842,翔鹭钨业,916529.469426
002843,泰嘉股份,405701.23644
002845,同兴达,337066.007547
002846,英联股份,299345.156503
002847,盐津铺子,1108393.32231
002848,高斯贝尔,228280.78818
002849,威星智能,404360.291358
002850,科达利,3612457.08301
002851,麦格米特,5957797.091274
002852,道道全,243231.752846
002853,皮阿诺,282120.952288
002855,捷荣技术,441977.88144
002857,三晖电气,246240.56225
002858,力盛体育,180997.023564
002859,洁美科技,2631568.5888
002860,星帅尔,607061.54477
002861,瀛通通讯,226496.703785
002862,实丰文化,206236.967452
002863,今飞凯达,287152.622366
002864,盘龙药业,211785.771744
002865,钧达股份,874784.410996
002866,传艺科技,264075.900678
002867,周大生,1174106.282752
002868,绿康生化,277500.009843
002869,金溢科技,259866.65756
002870,香山股份,687582.7482
002871,伟隆股份,293896.399741
002873,新天药业,201579.750868
002875,安奈儿,289303.26444
002876,三利谱,442379.7477
002877,智能自控,182791.13552
002878,元隆雅图,308362.237854
002879,长缆科技,230942.111364
002880,卫光生物,503496.0
002881,美格智能,768321.37858
002882,金龙羽,600185.79234
002884,凌霄泵业,433798.282966
002885,京泉华,659983.708273
002886,沃特股份,524995.269804
002887,绿茵生态,201590.659392
002888,惠威科技,164830.644
002889,东方嘉盛,305562.017664
002890,弘宇股份,251742.19089
002891,中宠股份,920949.451306
002892,科力尔,452514.913305
002893,京能热力,214742.556462
002895,川恒股份,2013811.57488
002896,中大力德,1230821.48221
002897,意华股份,1057294.20818
002899,英派斯,277119.33
002900,哈三联,242282.4768
002901,大博医疗,1188835.183206
002902,铭普光磁,460769.460466
002903,宇环数控,293009.645076
002905,金逸影视,295626.24
002906,华阳集团,1492775.292385
002907,华森制药,491277.148299
002908,德生科技,240358.357724
002909,集泰股份,274288.143143
002910,庄园牧场,173786.5206
002911,佛燃能源,1458360.739151
002912,中新赛克,324445.672
002913,奥士康,1863177.4364
002915,中欣氟材,543595.734696
002916,深南电路,22065403.64826
002917,金奥博,275658.441398
002918,蒙娜丽莎,234340.230616
002919,名臣健康,479009.44847
002920,德赛西威,5250271.7872
002921,联诚精密,281975.9247
002922,伊戈尔,965629.561652
002923,润都股份,286709.196213
002925,盈趣科技,1705583.727369
002926,华西证券,2252250.0
002927,泰永长征,382538.662856
002928,华夏航空,821905.217525
002929,润建股份,1096925.829335
002930,宏川智慧,411313.701929
002931,锋龙股份,884851.347744
002933,新兴装备,326485.712868
002935,天奥电子,655013.413374
002936,郑州银行,1265298.47262
002937,兴瑞科技,883777.924036
002938,鹏鼎控股,19246871.961185
002939,长城证券,2928962.280003
002940,昂利康,496391.22624
002941,新疆交建,801266.786856
002942,新农股份,249348.275151
002943,宇晶股份,585441.882
002945,华林证券,4085100.0
002946,新乳业,1325413.61945
002947,恒铭达,1349060.397644
002948,青岛银行,2236593.67006
002949,华阳国际,213759.369852
002950,奥美医疗,377640.599145
002951,金时科技,634574.836308
002952,亚世光电,290539.944244
002953,日丰股份,295353.2064
002955,鸿合科技,800620.816788
002956,西麦食品,524080.554582
002957,科瑞技术,1558168.63764
002958,青农商行,1637373.41579
002959,小熊电器,453213.41238
002960,青鸟智控,849329.733535
002961,瑞达期货,970554.957405
002962,五方光电,268214.56586
002963,豪尔赛,300771.438718
002965,祥鑫科技,713114.409762
002966,苏州银行,4044101.51656
002967,广电计量,1071542.258145
002968,新大正,204614.66592
002969,嘉美包装,1434759.405872
002970,锐明技术,637994.50615
002971,和远气体,622282.57029
002972,科安达,175326.61824
002973,侨银股份,401831.14367
002975,博杰股份,1313914.419857
002976,瑞玛精密,287768.415072
002978,安宁股份,963081.087264
002979,雷赛智能,1181202.798666
002980,华盛昌,1087415.288784
002981,朝阳科技,294721.678824
002982,湘佳股份,170809.808624
002983,芯瑞达,279105.430656
002984,森麒麟,982354.180064
002985,北摩高科,917261.798511
002986,宇新股份,408084.221584
002987,京北方,1243072.458258
002988,豪美新材,653238.75704
002989,中天精装,454031.99514
002990,盛视科技,645374.800588
002991,甘源食品,194391.917458
002992,宝明科技,516641.868855
002993,奥海科技,874146.456378
002995,天地在线,221725.82119
002996,顺博合金,284194.04442
002997,瑞鹄模具,596775.097575
002998,优彩资源,232625.8161
002999,天禾股份,226475.230149
003000,劲仔食品,301282.96851
003001,中岩大地,185934.729252
003002,壶化股份,323465.987
003003,天元股份,132442.437336
003004,声迅股份,517289.712975
003005,竞业达,247991.7594
003006,百亚股份,628287.96669
003007,直真科技,284543.61544
003008,开普检测,158033.52017
003009,中天火箭,776335.946342
003010,若羽臣,714609.29196
003011,海象新材,159066.388572
003012,东鹏控股,532120.811957
003013,地铁设计,658477.142379
003015,日久光电,298180.680119
003016,欣贺股份,301177.123186
003017,大洋生物,189001.174176
003018,金富科技,1579039.11915
003019,宸展光电,475206.512232
003020,立方制药,298498.959605
003021,兆威机电,1507118.047824
003022,联泓新科,2576787.854075
003023,彩虹集团,273312.8164
003025,思进智能,276227.43338
003026,中晶科技,398409.78528
003027,同兴科技,173340.664452
003028,振邦智能,162807.464435
003029,吉大正元,309026.14688
003030,祖名股份,201824.939334
003031,中瓷电子,3870302.887088
003032,传智教育,276516.122976
003033,征和工业,540561.982088
003035,南网能源,2136363.635868
003036,泰坦股份,1100332.5466
003037,三和管桩,348661.462596
003038,鑫铂股份,177424.32606
003039,顺控发展,793511.56805
003040,楚天龙,964867.744896
003041,真爱美家,540425.9176
003042,中农联合,203484.19
003043,华亚智能,642419.486602
003816,中国广核,17189481.976984
